Id,Price
9647,215643.169761304
2903,387816.5372788976
2071,177488.91947506653
8604,186950.73497969063
9346,197598.82319672493
3945,213377.91532057998
3420,122824.17065647911
10842,127403.2061831089
725,152791.19040998616
13931,191373.63668273966
16330,228732.23962137054
9066,419789.78364184836
3326,304049.26757109223
1556,271892.882613747
6579,111276.33833811087
13877,150062.90888798315
9857,334976.3772264751
7302,253601.95793384328
5684,185156.0221041121
6513,235049.97054886926
11342,112923.70423933296
16561,228849.21578118714
6885,176505.7654935227
9308,165743.2683668279
2559,172079.628561055
6648,176937.9255411343
15260,173473.7587046466
5113,203599.6524763417
16492,185714.26113629356
12034,276693.7257492571
7248,221140.96859642005
2171,216328.84061199418
10594,180788.60515691593
13241,199533.7760310969
7032,141410.22104341435
4884,158484.62832873262
903,212195.45507914995
162,168289.32607401104
6566,262821.312078278
8249,138203.31621294376
13106,208173.77152074425
256,126381.983217624
7976,173341.82963256832
8575,158353.0729422035
7591,255877.016991113
3204,277735.98556372715
15804,181967.1561114992
1525,294757.82994943723
9038,201697.97662523034
13628,201713.01578849342
10016,194901.83112362932
10208,219367.92523964593
2008,196373.65572384212
13029,221431.58846099506
5099,127403.2061831089
9923,277890.9542064561
9461,120455.95093942794
11086,184512.3051754404
15057,287931.15832477546
10689,179851.66673214114
2053,218778.02275292212
16630,168292.4008038136
4985,170972.12808459532
13881,211727.1261389626
13225,203879.498027878
5779,90973.91481080162
10262,185950.63377792807
10762,218038.64352736942
9513,204072.68461518516
11128,177472.93275244918
2074,293499.98654726485
933,197424.1504530659
2780,169749.04225150764
6594,114860.37135775869
15394,211360.66121062957
14863,120777.02827722488
6698,211403.54722593247
1611,253034.6014464791
174,190463.4593445827
5160,227693.80747667942
3295,332233.7844101526
4559,362110.47481554025
8254,172914.43338326542
10228,97727.4937153864
13924,129607.66991447847
15341,235262.89494127035
4353,176949.5015117578
4334,99087.04204823566
1872,159916.7467513683
7823,182090.30941018742
310,149950.30904558307
3704,244952.34838282928
11615,298011.66333029506
6605,209909.0762218613
3381,194850.65432287345
2143,144302.75907605732
3191,254165.4670101386
13980,152690.58322448932
15613,164283.86481846863
10943,258016.50273489728
9654,150958.31769594172
16053,510426.85100632295
14931,224089.98900205773
8299,246836.16972190182
2147,172757.1163665736
11567,329643.77295637236
5905,131838.62339539928
11160,117786.10763089363
8275,150961.22127613344
16398,231280.79399183873
11229,194100.30428043506
10309,157369.87092919834
7340,253966.66699297182
7653,175202.84714916645
272,219648.79032407186
9831,221133.06247923325
5016,157158.64739361714
5968,94876.64926430205
796,241241.63625320862
12123,117259.60332602731
16629,227550.91051533283
2637,183568.37615277353
6194,209655.05733877575
6216,378905.8161501675
14346,178185.32043466318
6428,142542.50475975283
2891,222877.72698618408
84,182464.884783718
9260,243332.6736438611
15250,168255.64215469587
2348,195844.13353458236
10427,265988.6497542779
13230,244908.28017793497
1691,200915.65375627237
8803,114577.22018940882
5464,246697.93150701298
10559,106367.2108885852
16787,321651.0437311599
4278,148428.15341607181
6183,173420.64204352646
12775,149577.20418201358
10104,186153.940147542
13663,187250.7193830437
9404,300010.39844215976
14724,215073.55423476826
10040,185435.38375859978
4646,182543.30632351685
4754,159161.5707945409
3310,223539.9747365061
2003,194372.87379598967
7312,198396.02965023744
10921,219355.5772364785
13419,272973.3200076532
10105,163808.61485727332
2196,414625.39903273905
12659,238173.0235689497
4380,216367.18114975526
10847,151141.06168168402
10805,274305.02263374213
8709,80100.30674147577
8319,189326.20190499898
2215,179310.9243521955
7000,194693.2112487883
7701,112566.00545929866
9678,205440.69723345403
14026,203600.82514154332
7971,170477.8316856668
13734,153211.4215710502
16483,182359.62413784178
6150,206271.00635369006
2931,277081.7764834975
5418,186013.32364190475
1662,382591.4355455897
2441,200844.0758182619
669,165084.19725462585
7734,187807.31043212314
6010,289109.4779310175
266,136861.88216056264
632,145590.60039496928
16221,125538.6042000472
11832,171637.8881329955
5035,115199.1021421598
37,129162.7760308799
6168,175216.2733126445
11757,176999.41200603032
8086,125538.8369810589
6529,220496.4349655767
15121,232302.37554879457
13904,144563.5239052299
3711,172942.41600298815
16563,125882.3436106923
14494,180803.0524792107
3006,208538.53893948693
15299,97576.62875005965
92,301076.82431832206
8066,203779.04750452127
16071,201334.37455216964
10662,153265.6413679228
3883,219964.52424085006
5511,127055.889142666
2821,273953.34644766507
9570,197469.76960697386
4326,256668.6033321157
9251,225052.94852605616
9031,206749.8972651839
12689,169116.22918480448
16380,225531.3348543591
1053,289826.55334204144
4568,192389.1391292117
16140,109374.56987736383
14356,352451.63826461404
8466,183476.60458853
15652,138723.9825887375
3285,126100.54412611637
3198,162145.85250985547
14088,475223.83308624977
2268,117562.72687468005
15472,205719.33110974563
1203,217153.60161725356
7157,287283.8994277643
6886,209699.00345223292
5083,247138.42158836318
7467,120039.2557422498
14068,203256.10048794886
2080,175165.4715581124
10865,158252.9392206647
13516,184880.2993140002
14150,200309.64653928787
7609,135338.89901416632
2144,399906.2274458312
10357,188021.32860941556
2396,226294.9446121261
1526,378875.37992158654
10890,247906.51661249693
8638,508508.08068760316
6050,249658.8017352444
7639,102871.37679580104
10544,176671.43024926778
9577,253078.3771072511
13195,215169.43567606475
3484,247231.29684240514
16668,353193.84143071814
7171,154330.29695238068
8547,203092.11011159368
12735,208962.8543193636
9093,190539.0682318544
15323,312055.0243077195
14897,130125.62968729749
5135,135133.7046549545
5327,238619.18644368715
13133,225664.03546626354
1676,271770.05609455233
16296,263249.80366327136
1095,139754.73709320038
12528,140244.75221400335
7348,290748.85803910886
11663,179196.0859632046
1803,198990.08321427493
1510,256913.1271627763
16045,186370.20787840537
2900,144275.4129196137
3236,179681.4701905845
1318,279870.72414461663
14948,202896.22972798816
7840,310320.2445858845
15325,186022.447871678
8700,135639.95125857214
15706,197844.88361041833
14449,167594.74149964287
16117,187642.40403117036
4529,189180.5362107803
11199,200255.7741618125
4052,250870.6245194343
821,200033.14399987424
68,246897.7745973554
554,110028.79531796007
452,192832.43593449699
11394,312517.8911761163
11393,194547.24663890855
9535,155709.09844749907
4024,192585.0329941658
10069,245314.0564038627
12007,158815.59269088533
12368,295398.00356141856
1259,344129.49038022297
1124,298977.555676214
3707,183640.47417877283
8767,170474.6145750684
1919,158234.29257988086
16741,159715.36298559568
6664,278184.14575811
5688,347596.4174333641
7799,145707.60504779516
14843,319739.01271019527
7532,179872.1092465941
8133,157817.3069335063
6264,325408.04517186014
4125,176072.2925760931
2410,173933.48305988274
13607,224880.66988093365
1716,270582.1693415791
1370,136000.12927124157
2273,420814.8772804357
15298,352231.197373333
4284,265194.88084061415
12303,142304.98978921067
7808,122675.85363489628
2203,136861.88216056264
7237,129438.19496782467
15864,193421.44190661193
2844,181590.80842066836
5729,171045.0734105612
11812,393907.6457802585
1779,146320.64988635457
6442,128947.6098663875
6160,232703.06345583271
8266,193149.6930906546
9903,170937.4225957697
2867,132652.74551816485
6998,184651.31484040635
13932,172498.79011213427
12587,168517.48193516282
3611,189378.41800048162
2646,278142.2092790417
1890,170053.00702818533
860,263054.6416500299
14187,190196.27189085577
12569,286523.6300972145
1276,89209.80823716117
12025,224588.56213612136
4890,284536.62954007107
14410,340527.85173428035
10352,300409.3244986814
11407,229684.96218814157
10384,167039.18589227172
7622,264686.86228017573
12578,169560.59301701305
15820,173499.54262114104
563,202618.9275734778
15226,161513.77257630922
6396,215169.43567606475
6247,146624.1307889015
3339,174869.16620734805
10975,334515.09436206234
7475,110125.39665259863
11129,223750.08280567886
3051,242133.1762738034
10232,244265.02544428693
14106,190084.9107755195
5502,220361.18392044812
4558,96292.90497208248
4181,134863.72430750876
8426,132564.17468975036
6611,169263.26218125413
14641,142612.25605441624
15539,252829.42949012792
13119,108468.76278033156
11716,189061.26294555538
7316,242390.54126678806
7791,108217.08868578423
13034,351893.08448349714
1068,258160.64913701598
4060,185065.9738250489
10172,214766.19098102636
2591,190916.53430363588
12494,309922.1157396809
7828,294463.13083536585
15284,168960.91312525788
7947,186118.50960903006
16335,216929.40721036698
10234,315986.15346270305
2797,262157.489748377
5341,232065.70378194042
3059,251088.94925015597
1559,99105.68529976047
15320,286891.8120823427
10284,323361.08999350696
4134,214423.9969380405
4481,216083.92592644578
7222,154517.3866495412
4062,201168.09308623028
2192,203021.91950841565
9637,196423.97087782645
16236,174550.92707214892
4272,162729.56768355344
9406,287458.749616236
14309,253576.34294951634
1946,317581.63736398425
16235,253442.6770595313
7146,150787.57418252132
16784,226469.507672308
349,295412.6090307363
6251,166025.48272687008
5128,306820.4479515813
11718,181801.91098762726
16721,89833.31035618889
12517,230143.7961255125
15961,180983.57576826442
9428,156260.40940978692
14541,144604.96415933242
10168,126226.18369055046
11270,179846.6328631291
13210,181701.12640675076
11518,171472.96855805733
12612,180375.15126290463
16352,114768.22622203892
9935,142431.42675145168
15521,277119.8644766989
11482,185170.21427819706
11443,193436.4270735654
9459,274091.57779847115
9218,203099.23846616
854,142157.04046254136
5619,132109.3111057087
9208,187411.53181140264
4391,141970.46389619907
15207,164584.16965075923
7183,183312.2834925764
16442,223888.3654988059
7936,79461.61659961657
10606,379397.8882868624
4979,168310.09544053648
4854,276603.88474194275
16476,128091.40818406359
10516,164730.24792637068
16261,343753.1929425641
90,372081.8828539022
5433,181173.95364215976
14338,131587.44920419488
13487,223722.77534052555
8211,488008.71601092845
170,175788.80087204726
14051,103597.5052675198
10686,199071.86985361835
7595,250552.32353123414
6777,361235.5900303944
14661,178870.22882603004
13991,342465.0223161844
16795,172858.46756725473
2740,136676.1787043709
7368,302808.17099955963
2413,228883.85819796915
1852,567260.8101817991
15200,308366.5062991895
8467,342892.8608751121
16379,283926.65821553435
3375,183347.27015050602
5945,467068.5343697935
2641,182660.43718392198
2837,331791.3763543203
3498,208704.99981287593
10876,155562.91291062493
1285,215527.86130526295
9285,241978.99793386195
4015,309269.5421288806
2526,175245.74921495523
7814,220605.75460489382
7117,336239.3026875581
12359,113612.82896899198
3303,254514.02078443358
13874,167100.10951973664
5484,180968.15940206562
15067,164099.686746549
12639,217229.24555321454
3388,246000.4691509948
4256,194597.3892175161
15738,187803.3745123907
14049,186661.92999698006
15780,182578.680627068
9564,172355.55953774447
11910,198807.8411069519
11315,186896.73958185266
1733,177807.25272402653
3910,382974.7418538033
7552,435960.02489009284
254,280524.5315177082
5222,219158.2784841954
8314,201632.0324105539
16743,300545.625973678
10335,112744.08117471245
8226,299491.15095763316
12254,195814.5408560803
13152,222452.39205311015
15020,200757.0825173536
16349,236256.4716937722
11924,148840.83454897042
12543,179969.91651024073
14114,219269.09643430263
12318,273863.4974733393
15383,178527.92648539707
6679,237500.07348735645
635,189118.45646381364
15993,253198.9225424327
11375,187402.20190847592
11216,193462.36032268938
15401,229611.52987699403
11301,140619.27070767625
13804,242367.87755808435
10839,195825.4096510186
1588,285341.21390219213
3596,199033.93575508363
5816,173209.57883347204
8099,141339.87921876236
6551,199462.50526729622
14075,548292.9313748573
13431,198204.62738091478
9481,302742.68199297687
5295,162875.09187212808
15859,345953.8551642694
10634,325739.600363623
444,222781.971746489
11686,238785.22858163234
1213,201419.53665280197
13970,197427.03187765495
6849,471022.90567491215
9911,274883.9299270267
5649,153789.37146824528
7184,236462.12433046303
5877,277412.3007423338
1655,249809.34525023552
15301,213449.72423040622
12389,222237.46858571918
5241,257259.93295818305
7048,161796.08547219838
10574,147110.22212411367
8593,184573.58531729248
4752,180712.48701263985
14663,178093.8845283178
10994,231735.79735638696
87,71355.40602706563
5132,127142.4413539363
6372,406860.8576837651
7411,233271.0959576133
3319,259358.89973086133
9355,110984.43927017067
5139,255682.1698484594
56,223240.6819688538
3249,185152.16301537407
5047,79994.25531295632
13238,291747.0925182086
2190,319274.6634479606
15599,178263.2351659908
6542,176896.00815170773
1968,172919.69962672747
5630,184463.43674578515
9157,277382.729587429
789,215375.99583031784
1413,262115.37024410386
12514,243132.28647081915
13459,141056.00806940696
1345,239682.27206357333
4034,197626.69712370465
15169,143655.0194854019
6770,244711.19007533966
3334,179581.6693417309
12998,164104.13694738105
15870,224886.8139924061
1871,154962.6475413591
5770,184646.210451722
13196,113571.74271685389
7633,212632.15106510813
10699,210102.3552127992
15470,188821.74121828552
1903,506545.5156174429
13860,212565.5009752545
7649,193585.62350090794
11043,233221.45194445728
2922,263043.05501963035
7538,334684.6915756951
9477,140626.41709086197
117,499563.57136394264
1457,249158.48859237423
7082,170106.30232039274
3053,259753.87131940137
12522,106037.07110729202
5744,311119.84280843945
13566,318838.76736401574
1464,127795.42498365599
3852,117822.85612275689
9557,227127.40736350475
14719,387644.12099783705
13978,125799.6018102315
3286,165226.48370667943
13019,473975.3430121587
1421,146449.27253654492
13502,162937.84679565392
14811,118214.10918697367
9297,268523.3630504548
7749,325540.03173079516
16555,139782.92687586867
14576,170106.96839401952
12766,153021.89009858033
4679,144698.61278596302
10033,187338.99925706166
11231,238465.65308889735
15112,166583.2488282762
10617,182421.35137689725
2175,164078.6082111191
16502,453158.86749258905
10106,184359.70033300834
12561,161557.05819345327
15907,241655.66809401053
8069,122383.31178131666
8316,128639.47658575448
12343,253296.47515315018
12092,190934.85199679766
1527,167850.88187134525
10010,220055.50624920803
655,107313.55829445168
10549,129434.42761800202
3248,115659.80038788795
13499,260173.48485233184
14959,200657.27626577174
6070,161843.4003049642
11360,229328.79506501206
12102,201680.30148197454
11870,328067.34527503344
3713,160857.97132200643
3230,142352.2226056397
7742,234257.64871524074
15092,338677.38921901083
8728,331902.4930200582
3386,158783.72129533236
9409,143221.1673936733
16545,269066.7974351196
3127,168676.9787155951
11344,159487.41212090853
2112,233750.65892958705
7310,214862.09667248963
6313,236205.39699931926
3681,434866.0335394694
5114,395384.57103534637
270,174087.0799722303
14350,181380.65101743865
12223,354093.36944557
1066,183184.46226873726
16116,380155.72351030156
11410,432450.8230382447
4088,160554.05435721905
5956,181774.4610171045
14669,141150.74845084696
13871,125942.82293732963
4126,212972.62798765747
12114,209839.0739466822
16607,176619.60528489677
4266,217962.1790947414
13518,197088.30006644988
11856,377675.1857354514
3885,245117.99135957565
8891,190493.67206592878
4964,187371.072653211
7696,166850.94418732295
6894,141463.12698932955
9766,188731.4827425489
4800,154363.21596792183
2840,175695.27334431253
4743,176287.56232966806
13562,473761.4248192176
8301,200918.04109494432
5405,180317.23215087218
1535,178277.89787027336
9073,127403.2061831089
1698,354735.8098779264
12262,238173.0235689497
6794,181457.83409761233
12701,186052.63738570336
8432,180803.0524792107
13540,133531.60567524584
8629,161023.76545280177
1440,182137.02471294013
8596,199515.2838515837
9575,264205.3697972163
14976,106579.46562477724
3149,230844.63393298915
5157,183244.21562079218
10748,179434.1210069806
9719,373303.3637548711
6376,173927.82475763012
9733,157451.3525696417
4749,204128.6325509343
4994,448529.7332092254
538,198505.3465068243
5512,127779.0420830481
9778,172990.73105049293
9761,145188.06591205669
3174,439375.55987866723
13429,203650.00539820813
10467,96213.89396487296
14129,194870.94050243773
13608,201270.9945801247
11106,180141.30223865577
12048,174928.1457164088
1054,490327.2521887432
3582,225690.24756539348
1566,165836.94281190188
11529,148657.49464557922
11859,180578.3499904174
10582,149044.13938636283
14907,457648.26611084025
14039,158720.71712090084
10489,172467.76009437747
3331,318360.54095385136
10153,239310.2610717936
5271,155575.679397819
11871,399602.0382967642
776,125721.75564251094
3994,131056.4946218473
9433,99166.05305544518
14275,130492.93378274178
8030,284499.6781497735
8169,273142.956187527
8053,180635.83170282855
4822,236762.99333139218
13197,211917.4931350701
13634,300420.1326893146
8951,180917.86162146932
12176,253142.07756405591
15471,133047.18660440572
14962,102898.95126091811
12512,132388.9680505943
8697,282473.3099865444
7095,210270.5986724648
13639,208311.59076879348
16660,165797.4094910617
5848,144563.5239052299
5386,192864.13446171762
10880,326936.5320135096
3954,184444.12660039088
13426,233703.3594423606
5966,207261.73578374076
16315,324845.9714569613
7455,187905.2238955931
11071,232289.5471154077
14740,208004.11471588968
16087,179550.2104892419
8931,232780.8077507386
15289,163036.53009908475
16089,244953.2269916889
12128,183476.60458853
4724,224066.24457096081
8585,209718.66173279975
7188,247470.45712813028
5423,152071.9012006534
10488,206195.48220049334
5980,215801.14959392228
8376,221573.2869338139
12397,135524.63745999182
16496,202649.2467683429
4891,258302.13494346643
9710,138074.25579655744
6339,160486.98591851382
244,158947.8119300803
5002,233538.52014938602
5358,177689.18040810598
7636,159688.36714392982
9361,301968.4539303741
3601,126730.0786529058
15755,158442.13746295395
172,184826.1042040167
3037,314133.9391046733
577,275334.60467569274
3607,201152.35549912805
2515,110574.31616807115
10413,163914.4681316362
10511,230679.31366279256
4637,515873.10492090625
12736,267067.33931276447
9534,241680.6095515738
11641,169216.46916430444
10419,268380.178307728
15313,194171.63227645901
14915,188452.5036224642
12409,349725.2341817907
9405,129686.2821271019
14066,226516.94857231274
14108,186430.5552672592
11931,230321.6496549873
11464,310800.1718429467
926,137578.54606148647
11190,223888.3654988059
10260,183737.36941770258
12712,174793.74318468902
1234,201286.39163240377
11608,105323.5887004486
3776,248078.63301832657
4881,205233.11303905037
10266,178126.61447251018
3262,238213.12725158653
3576,340543.57011506334
16604,472663.1206133324
8041,209883.5843334806
10691,215478.50146864864
8357,172618.89952595942
11661,131285.64275440844
4453,226345.90234888514
15936,215430.20050523733
8463,264869.50368537067
15770,241442.26033408707
466,163043.2183031266
14965,87898.89398455698
11227,208308.27414782572
9894,297630.70877486275
11746,187842.0966671071
4118,150660.155788253
756,338127.4079175399
15589,189176.9879333751
109,313680.53570931096
5778,210504.94157049505
1731,73922.23241738656
3450,155032.69383871256
2961,212954.1362927603
222,165253.23570001574
11454,337053.2398679493
7339,183476.60458853
12096,103480.07948937637
14074,196609.98471039426
4058,295989.34473629657
6603,295721.6646820722
3289,120039.2557422498
16681,272871.83741317055
8200,317115.78379873437
3343,234761.06692151172
7802,169183.00774611006
2082,452675.7690111248
217,267170.7690294578
1720,180397.33886267422
7224,224627.36090284205
6176,129178.40766625121
12571,252076.50289093083
16666,300778.0974722422
8908,217540.75750170238
6914,164813.88023605334
5428,192655.15152924866
381,181457.83409761233
3991,187312.51015998772
16365,254924.1003979655
1046,225526.59009280667
391,151768.2371433256
9212,295794.79707550193
3022,201867.47827396553
9961,111721.22160044526
6764,223563.2809659764
7720,182356.71487807066
4809,199045.93699241136
8877,292371.4191847324
7817,190631.31001622698
10614,108889.84988719651
5553,242389.47062529915
16488,139658.5740633658
11002,175773.7657386709
13592,395113.37884776294
15050,220244.3549394324
13553,256795.18444669482
9041,149483.44580930244
5461,449298.53687737195
16274,357750.93735124037
2138,158151.5883567579
6245,171206.27979692994
8245,191193.03531472012
6491,205063.30081616566
13218,229643.88978285505
13101,111721.22160044526
10462,144138.4379801037
4079,181968.43036791164
1506,481101.45476167864
14107,127142.4413539363
12215,296585.26155820314
11576,352088.7628539846
10567,222952.32252866452
12713,225210.39461915757
1468,421259.5969877817
2549,282402.25032485346
4172,235796.14132283398
12380,228990.36518871988
3513,120325.32273908825
8165,215019.39103846604
1127,200292.54142873178
14601,421886.80348021636
15526,328795.68644295714
986,364857.1777431703
14968,210754.75118878618
9348,213288.30946573135
6317,309133.07771716133
7497,97721.48361165053
5079,312516.51101814833
528,174140.91858704638
10964,168628.7815746594
5812,345378.36263909616
11022,178658.80833836502
16251,150923.42713074147
5863,116381.66153143893
8664,214467.00740423508
5396,201603.05960570765
6917,224385.27995135883
12776,127142.4413539363
473,265739.866874709
13333,221433.03329495073
13023,170768.7742610309
7357,209093.07020748346
10955,516904.7048932259
11914,304286.0062494111
12535,170341.4637019259
11205,163822.7391127285
13209,189949.34602494072
16119,367045.17171524354
2174,218564.16567095113
4834,203766.17787887657
10151,181457.83409761233
5584,196690.2768704934
6672,229771.91225828326
12858,308702.27002919436
5106,166214.61815654227
8884,175414.96868900454
13766,168672.1140832425
12556,120183.19153967661
12910,223012.60586557453
6258,128803.79768170812
7100,224780.20538118953
1793,190139.57695828853
3335,178211.08309096197
12835,199529.8505959944
10591,157619.71771911276
15707,232063.23441694837
16389,151874.99870320686
7440,304615.9020838046
6293,173654.42579315943
3937,196512.19905328844
16527,192736.79824933494
5102,275093.63026009715
10734,335811.24758392875
7986,163998.9965607718
6495,170822.60708318918
9571,218904.28841925174
5131,199004.0301243364
10761,232128.03011856484
143,350277.5531828722
13829,177412.17279061765
13662,231742.54389560616
1771,140283.46611388563
5448,203858.21263724772
8594,156221.59600678112
12038,284485.16847196216
16471,203629.5513992561
16764,146246.64646611095
1282,180472.3519751724
15101,246891.95339169083
9473,129014.9949747911
2324,532949.8494480264
14448,221934.2662791001
6000,89278.60269797604
2077,141559.26066435035
12960,190682.27029317815
15837,202411.8565490287
8805,252882.82003664222
9987,246054.65874941333
1580,386589.24498053157
11089,127403.2061831089
10926,219300.82816649543
12773,409938.6157853667
6490,345822.7040550319
10858,125643.35336960958
2831,143652.57889774823
16326,155583.15563746748
371,182691.96542157236
8852,204816.00826738155
6713,330277.71151607245
4230,192732.55790957043
3639,219029.2367084688
3642,190024.70115614854
5149,192588.34976024018
2861,213704.79834570942
13300,90969.08860301701
2807,255235.27716465428
5919,110709.07573074984
12716,518107.35624007223
4271,245618.57624938086
16055,210530.5002041552
3747,265286.59723625943
5857,258598.39258113946
6884,298954.27120771835
16027,333245.4859898758
3512,288326.0987822333
5181,182142.44027823454
16732,274138.22157550754
1908,179758.47196312275
12082,166794.6821560414
7286,152597.5195425167
8216,138074.25579655744
6929,259074.4135046475
3950,355935.55009893293
12479,184950.46917462006
877,133553.91289101134
1366,180286.13975826997
384,147670.373536818
5767,201373.06838559173
6910,155694.53849293102
187,187894.61660045103
10164,273326.0371378233
8603,230085.38942104863
15834,239613.53261644972
3078,116129.3279988007
3479,260677.8548480374
6671,204905.73545608154
6078,181222.5577418818
16271,110973.62825293094
16191,141122.7166744799
11544,171190.97706911925
7781,188404.76189196756
14918,346684.35304785887
6238,201183.380305672
12989,198520.58394489405
11907,229475.39732106493
9696,151273.9618977535
14084,325480.19190335175
3895,155509.34711828793
4367,178948.39073659014
8453,89678.3691039859
7638,344920.81024602655
8373,244711.19007533966
4674,175399.9202194081
15787,138570.61482887744
5903,311281.9216059927
13679,214894.98633764873
9018,308521.25817584374
15823,260110.14843807914
13289,146935.9309003556
9896,183803.78460332568
14436,196181.0236123315
5547,194636.0027304923
4048,312652.658514221
16579,191364.28487138802
8550,201749.18136897642
9385,299756.8357364146
5242,133440.97828060738
31,182801.42860763083
6144,322586.17248124804
3990,205934.71737132076
2523,86091.2094793825
12608,252829.42949012792
7234,183710.2001001372
15264,187223.41119596545
9623,197896.77065245464
3161,336537.53860810417
7425,104828.79006151344
13021,282289.5418946108
4044,143979.8672062498
15411,240741.62593053517
979,291211.20263979957
5514,240741.62593053517
4817,178478.4145584556
2115,198554.16514550842
10571,287073.9687097264
8992,228042.97210480788
15546,185051.8382902182
11359,120780.29690843703
11972,193427.7481060483
12838,172734.3063029575
5948,134062.33581371154
422,346692.5986651424
4855,173354.59800533636
16197,111888.8446193701
8926,547316.1646998586
5703,172305.4498168326
8848,203275.01530761152
7039,293550.4855802114
3806,156581.26180682585
15154,235895.7830598338
13132,186640.72225795055
7438,194518.2786200991
4398,223359.6841787101
2440,178641.33894130413
3751,140677.4629893936
1476,176497.4210150882
2264,303238.51242283446
16444,175576.80483569409
10704,151970.15379751608
4033,136861.88216056264
4508,125722.88212182051
16290,232566.82820503777
10387,200657.27626577174
5457,145295.52962431428
4910,267414.4180034395
7451,193250.72038838023
10732,172875.00000869876
8015,123772.66519966639
6148,174715.1317114829
5892,238173.0235689497
7825,211660.89647268498
6851,230587.69509023245
6633,195202.04139062608
2139,279621.4294300094
10213,331079.13450115785
2830,217169.32919153018
13907,153047.59919138774
15897,365332.0241666132
8311,193861.06411268056
14230,192285.973509624
3878,206535.67484556214
13732,189639.68628433664
12110,181998.8937284043
10675,402191.4666899816
12946,113581.07324308305
16754,256546.0108557088
4394,277541.366457704
16728,169979.90601806625
14378,305505.4617910653
9949,169305.6326124867
994,170911.99630915056
13258,162261.11493835578
5883,393276.99869441066
6933,347446.88937710767
13193,215993.60596726762
13286,164472.5190403362
13407,427396.1874275822
7512,120905.13117488466
7221,196689.554140277
14428,165966.32421396504
1740,187059.3323878249
3,137541.41500325964
12952,218396.78291599083
11537,123458.10764117962
2558,142882.3020788283
14081,254338.12801187197
3517,223891.40289710302
7149,218214.281089166
15777,112833.15013593563
8995,221771.25253242295
826,292348.5791194177
509,266607.8104982865
14875,244865.4160985093
6591,158995.12903304465
11283,107348.2649925736
9897,202236.48170532062
14902,167566.4796599481
14291,154189.4140167225
3162,244053.0423137852
4206,194698.1816320998
11580,193067.2124306407
2007,231280.16049315495
14939,427400.5244577381
13572,177376.54323102187
10720,158078.07176267888
